ds,yhat,yhat_lower,yhat_upper
2021-04-28,-1055.5105773858577,-8062.332569308236,5659.39862918166
2021-04-29,-922.2274589351118,-8084.90803329689,5099.873743293251
2021-04-30,223.80812307637552,-7001.622281708557,6625.308265109748
2021-05-01,4199.250232864415,-2473.628096730969,10705.92133557375
2021-05-02,3866.2904521309856,-3230.6676659070017,10315.617289178894
2021-05-03,606.310420517023,-5553.404701689654,7439.202231187344
2021-05-04,-475.19983503138064,-7229.758927004398,6545.610093437512
2021-05-05,162.01913834673178,-6706.734100047598,7489.751798054928
2021-05-06,431.2319385661008,-6250.771615646057,7416.4127376148845
2021-05-07,1703.0954453237218,-5530.588729465453,9226.51075381042
2021-05-08,5791.42708663829,-432.97229140843046,12403.556287391
2021-05-09,5555.878542678733,-1016.6156687387665,12703.787618080387
2021-05-10,2375.6551036374503,-4814.039714044118,8848.992322593334
2021-05-11,1354.4916023732367,-5511.993924619464,7929.6710153933955
2021-05-12,2031.3603022397197,-4753.7452976749655,9207.797062329602
2021-05-13,2318.7414589351556,-4465.4924277616,8664.885847780119
2021-05-14,3587.032363748384,-3170.414599615594,10227.448079007727
2021-05-15,7650.323996706586,1357.2992121718198,14798.467568284304
2021-05-16,7369.069375795855,68.24260330811241,14134.50694011685
2021-05-17,4123.783964746667,-1924.227415927885,10545.337019552922
2021-05-18,3019.989568277103,-3927.5929168681746,10101.19268834094
2021-05-19,3598.8779511615826,-2779.78759839572,10809.190132611431
2021-05-20,3775.5260793027787,-3640.4836838003393,10529.956580137172
2021-05-21,4923.240259886599,-1614.6093748220037,12225.7261825878
2021-05-22,8859.260028787481,2639.4869529288153,15559.269025286505
2021-05-23,8447.347792736626,2062.254400080537,15411.112851966876
2021-05-24,5071.406659994892,-1582.6956920618202,11449.964127846999
2021-05-25,3840.340052042153,-2747.926055247882,10169.798491973403
2021-05-26,4298.631530270335,-2374.495041085016,11032.136924705379
2021-05-27,4364.4789080389355,-2129.3566047907643,11457.845960768278
2021-05-28,5414.0620133333105,-1631.4506535301487,12186.346090523015
2021-05-29,9267.176898721664,2252.7650877783353,15877.834630676449
2021-05-30,8789.764263598403,1967.3869979608812,15484.147031372278
2021-05-31,5367.476042767585,-1090.5058673970561,11889.046245323505
2021-06-01,4110.494998126591,-2926.7021637329153,10981.429274954993
2021-06-02,4564.086684313398,-2252.1983677085964,11271.675043473893
2021-06-03,4646.71846574653,-2231.692606302127,11593.751302953639
2021-06-04,5734.325214043301,-1255.6506657609264,12203.894057883394
2021-06-05,9645.954399426082,3307.19722186594,16198.767698167796
2021-06-06,9246.317916797725,3309.4986444933365,16340.071302901453
2021-06-07,5919.393849968129,-795.1741449620916,12889.174163460988
2021-06-08,4773.291958247345,-2129.4932539986476,11847.35791860564
2021-06-09,5350.860932856462,-1263.675876759893,11769.894527092529
2021-06-10,5567.870546402228,-1104.3492178859753,12063.619930296281
2021-06-11,6797.346583229035,702.787333201815,13401.463511932627
2021-06-12,10855.289386322122,3936.642506710509,17448.16566748216
2021-06-13,10603.301399201251,4031.7969987666424,17580.20460674804
2021-06-14,7422.264913940042,377.4228100743138,14355.834233327432
2021-06-15,6417.281841695813,-107.24672288341559,13489.282470305789
2021-06-16,7128.351662834152,288.819736057113,13970.185452835229
2021-06-17,7468.618917095329,850.1866639435863,14287.923618674467
2021-06-18,8808.766532341593,1891.2143990546588,15314.079945238806
2021-06-19,12962.797276790632,6436.817665706662,19093.021295578983
2021-06-20,12790.663462522905,6511.079763718345,19691.94440965695
2021-06-21,9672.013503853963,3918.006795771412,17145.578128992336
2021-06-22,8711.13833988181,1600.4172009959414,15300.222971640927
2021-06-23,9447.657742708609,2232.646424308579,16090.059850906808
2021-06-24,9794.76509204771,3076.6998737014214,16545.788567652944
2021-06-25,11123.60725590005,4853.513494821325,17862.52205752278
2021-06-26,15249.029659735625,8132.331588470231,21404.954138791796
2021-06-27,15032.211674421993,8284.105388580736,21904.219845193184
2021-06-28,11854.333788391314,4972.205759069215,18194.14079918648
2021-06-29,10821.489118123136,4734.062513039449,18200.171190094916
2021-06-30,11475.316606693257,4557.906972119346,18234.71952395338
2021-07-01,11731.188873056997,5098.854960484126,18126.047003940545
2021-07-02,12962.532971200728,6042.2701839470055,20007.48900740457
2021-07-03,16986.515774265685,10532.201208806831,23777.81218082235
2021-07-04,16666.620714697267,9952.35549829103,23176.64971262186
2021-07-05,13386.258869340661,6402.105035176469,20254.368128540915
2021-07-06,12253.62834957754,5774.417799737988,19713.831431281153
2021-07-07,12812.300596396035,6193.835058832623,18872.46637074657
2021-07-08,12979.36760740755,6370.843726650682,19862.321580630534
2021-07-09,14129.729206853928,7419.307241429474,21416.548788385207
2021-07-10,18081.752695456395,11354.542855265978,24831.79886755749
2021-07-11,17699.831991205105,10971.312540416098,24455.797130273146
2021-07-12,14367.98938448602,7925.021802208294,20953.63106180888
2021-07-13,13194.733760247615,5964.658611063992,20185.978761052167
2021-07-14,13723.653548705875,6964.936454283251,20218.343367200025
2021-07-15,13871.577879366501,7156.514607707878,20445.74275144664
2021-07-16,15012.88430709167,8085.820358077603,21614.08900897778
2021-07-17,18965.184543311672,11956.460179172216,25612.60586775156
2021-07-18,18591.914271070447,11924.537417949105,25390.211424313555
2021-07-19,15275.969042442619,8260.775783958965,21596.986222552925
2021-07-20,14124.598931413937,7037.111610088944,20636.22002446087
2021-07-21,14680.039008701498,8022.751897329579,21181.529528586198
2021-07-22,14857.70793981808,7757.262821220269,21686.015405895272
2021-07-23,16030.551961376597,9473.983338936978,22637.443912411298
2021-07-24,20014.764646865202,12751.654913828601,26767.714847624404
2021-07-25,19672.407641545527,13001.573679084831,25935.90706209231
2021-07-26,16385.073613354605,9563.197378789368,23186.932854803174
2021-07-27,15258.803508969293,8745.671144460972,22133.019831665377
2021-07-28,15834.734778121667,9543.580138257257,22858.125356349297
2021-07-29,16027.312653533176,9407.906833351317,22419.468081402058
2021-07-30,17208.64171638469,9779.944552954426,24235.14072717364
2021-07-31,21194.208318299854,14863.830823757224,28130.63740797942
2021-08-01,20845.499371546513,14250.825868029708,27801.418810372586
2021-08-02,17543.65924265927,10736.149797352631,23969.829129745183
2021-08-03,16394.397459608503,9757.513290479024,22991.79626960963
2021-08-04,16938.62462444685,10164.431911992611,23766.037987161784
2021-08-05,17090.64942469882,10579.572324339179,24407.869246637503
2021-08-06,18222.514825007984,11618.542862277163,24507.448982709957
2021-08-07,22149.704874132793,15297.911405247945,28646.08730770042
2021-08-08,21733.74848259345,14891.374259706823,28748.183731719462
2021-08-09,18355.862697076373,11919.32410465082,25320.653589904858
2021-08-10,17121.848890279784,9771.874977687905,23809.10300213719
2021-08-11,17572.719857556003,10923.38843418349,24661.222154022103
2021-08-12,17622.891181195315,10656.25836170026,24276.56545308527
2021-08-13,18644.515261955494,12389.92265011458,25305.26701703734
2021-08-14,22453.189608899735,16202.482585517288,29332.252939436472
2021-08-15,21910.56573037764,15170.199528374,28379.681088435977
2021-08-16,18398.000970499816,11617.229389419128,25063.561849309535
2021-08-17,17021.466364860804,10132.824863863678,24059.010331733833
2021-08-18,17322.188009359772,10200.26538569825,23995.51758134386
2021-08-19,17214.854671232264,10624.771265479192,23680.25800370106
2021-08-20,18071.96929656341,11498.887147235044,25360.15060135096
2021-08-21,21709.575173954865,14422.63624045574,28094.377131669047
2021-08-22,20989.88220877884,14153.608260796746,27771.840081679213
2021-08-23,17294.934739261436,10238.666985951953,24618.10100046056
2021-08-24,15731.533064539057,9186.014020624678,22664.989790511954
2021-08-25,15841.885317237373,9285.379598690435,22334.380907172992
2021-08-26,15541.821624764967,8418.095306932773,22674.154742345287
2021-08-27,16205.147535340613,9619.866105144973,23129.541133628303
2021-08-28,19649.3669252236,12823.905466076929,26818.919597642504
2021-08-29,18738.299457300593,12382.909604690576,25550.86394676697
2021-08-30,14855.73381602492,8112.673127582055,21827.143217624733
2021-08-31,13110.32887424569,6290.624583648032,19814.06024232451
2021-09-01,13046.239609042364,6667.218841544422,19929.75591103704
2021-09-02,12581.300095503815,6156.808051422061,19704.138805572296
2021-09-03,13091.341133869184,6793.9004833393,19395.155705363537
2021-09-04,16395.873488574533,9355.154453561527,23386.210285388184
2021-09-05,15360.662735929029,8310.518132886195,21641.805278792668
2021-09-06,11371.338012294458,4931.992301129495,18263.8374631762
2021-09-07,9538.247996484159,2731.242144189902,16152.271291233177
2021-09-08,9407.042200034059,2634.9392029426226,16196.093243505371
2021-09-09,8896.811191327997,2076.3699566687133,15976.171256589356
2021-09-10,9384.364609491335,2718.491540320602,15863.152365648619
2021-09-11,12689.879208879653,6358.0499431878225,19314.070867892813
2021-09-12,11679.444116617125,5082.698138602321,18448.836219070967
2021-09-13,7738.646664955841,849.9183218289165,14152.746080582074
2021-09-14,5977.413051689414,-818.304339694874,12867.700393163359
2021-09-15,5940.5826382514115,-974.3929119314961,12054.294928389158
2021-09-16,5546.050038068055,-860.5428375314236,12895.132896668963
2021-09-17,6169.05414597475,116.37412775592495,13174.631675482711
2021-09-18,9627.846398508646,2426.2039229784373,16675.285935229964
2021-09-19,8786.2652419377,2209.276677451144,15880.749288702636
2021-09-20,5027.359710193391,-1882.5704908909513,11860.495205807849
2021-09-21,3458.2756577215546,-3051.181829483688,9984.73733881557
2021-09-22,3620.8825159938433,-3291.4561722152475,9937.635696776788
2021-09-23,3429.97357309988,-3252.658992595515,10061.21577918053
2021-09-24,4257.61759004877,-2780.1216442920245,10564.291759971122
2021-09-25,7918.892556629597,1463.0153982785582,14910.673517591573
2021-09-26,7274.526965250036,589.2018538940683,13815.67271123615
2021-09-27,3704.58983794347,-2497.374099774654,10740.52478979322
2021-09-28,2313.441361239378,-4265.316276552802,9275.231730083447
2021-09-29,2640.4203308560477,-4163.413875615202,9471.961816564337
2021-09-30,2598.0998088280453,-4513.127219914454,9431.096854811529
2021-10-01,3556.687325603207,-2935.294600926024,10252.560727763048
2021-10-02,7329.799107080745,1147.0049058095572,14683.12126835441
2021-10-03,6777.132579434598,166.1353025146689,13375.780833696206
2021-10-04,3278.1774920302078,-3539.900246999834,9507.501183853108
2021-10-05,1937.1768772192681,-5288.005547094522,8695.698439664822
2021-10-06,2293.813691590956,-3766.725283097708,9164.189964663123
2021-10-07,2261.4544769172453,-4511.0902432985795,8780.468065511806
2021-10-08,3211.526605428167,-3816.621354580611,9845.274645852764
2021-10-09,6959.259115578787,447.37692804668114,13987.599300803133
2021-10-10,6366.312199037896,124.34103493344652,13035.616191604884
2021-10-11,2814.4367500079047,-3719.53007712949,9590.249908902486
2021-10-12,1410.3765005749551,-5363.2629752931425,8123.863202174949
2021-10-13,1696.490093671007,-5331.948517020199,8267.103371828947
2021-10-14,1588.9260988305377,-5256.679406315079,8446.534220108759
2021-10-15,2461.929319478421,-4415.878877258671,9218.776790696746
2021-10-16,6133.510249424455,-868.1183305883709,13153.205751696349
2021-10-17,5468.004608411834,-1355.6910010312015,12108.944398209595
2021-10-18,1849.6662030779135,-4555.879998141492,8705.269633610022
2021-10-19,387.50738765924143,-6748.5904037112605,6922.037734016028
2021-10-20,625.8660938145149,-5618.405429838238,7746.53807932601
2021-10-21,482.53387231458873,-6517.249888766345,7410.473000613575
2021-10-22,1333.0245266977836,-5336.713651600295,7769.461168353053
2021-10-23,4996.2161456789,-1713.3143266359832,11900.793035334424
2021-10-24,4336.894173167231,-2662.82102324897,10831.240624410715
2021-10-25,739.3391422487975,-6280.633787402538,7587.318079286638
2021-10-26,-687.8265710041169,-7625.329966818654,6247.70326155536
2021-10-27,-401.05423789779525,-7007.393167449646,6429.755278224251
2021-10-28,-483.71260671297387,-7208.171495909874,6034.231809118457
2021-10-29,438.218667157078,-6133.376839299046,7005.645711915045
2021-10-30,4181.837717318633,-2512.0905062786023,10571.59426504602
2021-10-31,3609.917570616134,-3111.47757574872,10177.62405991628
2021-11-01,104.55375812178136,-6801.698173084646,6303.388145887209
2021-11-02,-1227.9249070996066,-7825.629193979417,6023.641144133228
2021-11-03,-846.3054530730951,-7402.67892148678,5931.781854681346
2021-11-04,-836.2677294971163,-7530.006668123423,5899.776149321264
2021-11-05,173.9876250360221,-6878.441404309796,6849.584180032801
2021-11-06,3999.490134816395,-2927.60542535644,10705.766787069146
2021-11-07,3501.1539163119396,-3858.2659378540384,10051.754786860864
2021-11-08,59.476106457374044,-6456.18633158189,6621.763175765681
2021-11-09,-1220.5094367086458,-8423.41037760855,5876.544832545214
2021-11-10,-798.5473860150214,-7469.01834264443,5985.323482617036
2021-11-11,-760.914002390522,-7183.969407495002,5518.145834682761
2021-11-12,263.9682637782662,-6376.026852430894,6889.128344549041
2021-11-13,4091.2842257065195,-2466.7967675566897,10642.974567995498
2021-11-14,3582.472029745164,-3029.025651861112,10192.724404050012
2021-11-15,118.90267569399202,-6428.839948519689,6801.6408819601775
2021-11-16,-1193.195126058301,-7524.153605165779,5760.306227483043
2021-11-17,-812.0880920510535,-7204.182664464821,5402.513473618989
2021-11-18,-822.3372023647826,-7301.497370142584,5941.605916329236
2021-11-19,149.53539390465903,-7019.321179962205,6810.448553080482
2021-11-20,3920.742552553091,-3096.259464850663,10822.640922931161
2021-11-21,3354.817635003057,-3339.603304808066,9813.640411275846
2021-11-22,-164.7680578227164,-6856.354694269062,6952.618351176683
2021-11-23,-1529.7422252321567,-7829.498892930813,5261.041395973911
2021-11-24,-1196.44442123098,-7512.941099024856,5360.499923716908
2021-11-25,-1247.6808066365347,-7827.062630627111,5499.371184022563
2021-11-26,-308.44156515395116,-7512.335648375315,6777.915398156995
2021-11-27,3439.751604125666,-3316.831986103104,10355.890185492952
2021-11-28,2861.3953989800366,-4055.931255075545,9824.150109020087
2021-11-29,-659.4041687161543,-7212.088934663656,5982.051075230329
2021-11-30,-2014.0854327580373,-9749.275472124988,4711.574295125683
2021-12-01,-1659.0504136759118,-7630.361144428343,5492.416997083837
2021-12-02,-1677.5156875762968,-8843.919842428224,4433.8383708135
2021-12-03,-695.2157159394264,-7041.287735616899,5653.881957807882
2021-12-04,3105.273487277766,-3516.782090883589,9962.418466948273
2021-12-05,2587.1170857134507,-3900.2654310076473,9318.675221495772
2021-12-06,-867.14685851594,-7437.735965194663,6205.366673255911
2021-12-07,-2150.7134913191076,-8765.225306277749,3799.3581141164527
2021-12-08,-1721.8776336025994,-8305.955254770193,5408.177180087619
2021-12-09,-1665.8280343648348,-8281.132527388881,5633.40995818213
2021-12-10,-610.2920255346598,-7285.244334057188,5538.773740358877
2021-12-11,3260.1998087507827,-3110.340112413421,10436.909888859234
2021-12-12,2806.9539441377115,-3736.213565885288,9910.988816064815
2021-12-13,-589.199887837387,-6987.772410978695,6506.269233864352
2021-12-14,-1822.9650296378395,-8504.126800153339,4991.973854195063
2021-12-15,-1353.9007353500183,-8154.14679877568,5404.324958662488
2021-12-16,-1268.1802024378248,-8185.941009035206,5569.79426541845
2021-12-17,-194.20745151906067,-7131.313484711686,6288.563338403092
2021-12-18,3683.1365483753925,-2805.4271726983034,10872.33668704162
2021-12-19,3225.142995612516,-3870.501442358088,9594.109418840397
2021-12-20,-187.03970375675908,-7068.253442737814,6868.233829912464
2021-12-21,-1447.4733052491802,-7916.2398325685,5291.797019607688
2021-12-22,-1014.7731179953998,-8031.056303295963,5246.549880740213
2021-12-23,-973.8954567638666,-7677.045052008967,5552.375413824991
2021-12-24,48.208101831334716,-6808.689709259292,7159.232234130134
2021-12-25,3868.300404488936,-2881.347378028038,10824.823713245785
2021-12-26,3349.458175645141,-2837.718472267753,9769.567995549232
2021-12-27,-125.29657573409895,-6870.577968351529,6634.170327819551
2021-12-28,-1448.1199180685599,-7842.395120011621,5210.294121726693
2021-12-29,-1075.7460628195695,-7508.729831057354,5521.414013193945
2021-12-30,-1091.3304778886213,-7524.694978429318,5763.786081600349
